4.609421375305230661e+00 4.609420084943557150e+00 4.609418874487714035e+00 4.609415473671718111e+00 4.609411205352721197e+00 4.609403062677644769e+00 4.609389285040154327e+00 4.609365907768172121e+00 4.609322153875824668e+00 4.609239849565411440e+00 4.609079292325173327e+00 4.608756223146118103e+00 4.608118790648359386e+00 4.606983276397957461e+00 4.605351497298084240e+00 4.603648504546927533e+00 4.602374887651396129e+00 4.601630323293857572e+00 4.601246594932044687e+00 4.601055572723113052e+00 4.600958936018917811e+00 4.600908221019040845e+00 4.600880536351421135e+00 4.600864909726446683e+00 4.600855865644135179e+00 4.600850539806762285e+00 4.600847367523410725e+00 4.600845464155025155e+00 4.600844316904239228e+00 -7.297681317064592769e-03 -1.330431697468226204e-02 -1.890208815606555723e-02 -3.444354186567227805e-02 -5.357809296495892604e-02 -8.901551590550965676e-02 -1.461316923036268811e-01 -2.361788552018149467e-01 -3.869147192610561392e-01 -6.276648565129244739e-01 -1.002286763853893481e+00 -1.560125402906871406e+00 -2.301441931242809158e+00 -3.065428337860430119e+00 -3.469490837899730451e+00 -3.216169113277270064e+00 -2.499357769689622089e+00 -1.728916653208960819e+00 -1.122172985656004540e+00 -7.053248617198414339e-01 -4.362501627621620526e-01 -2.676067098623733376e-01 -1.634340613403515441e-01 -9.956951340593647726e-02 -6.057627142176479074e-02 -3.682347182131506108e-02 -2.237365410223671539e-02 -1.359013831932408094e-02 -8.253446505675403680e-03
4.609512683797058585e+00 4.609511368176411494e+00 4.609510133918782060e+00 4.609506665889265165e+00 4.609502312743099850e+00 4.609494007299190343e+00 4.609479952322244500e+00 4.609456100624465869e+00 4.609411449817818252e+00 4.609327437524076920e+00 4.609163500969529537e+00 4.608833528283343917e+00 4.608182279220520705e+00 4.607021906422900770e+00 4.605354369815393589e+00 4.603614456938620592e+00 4.602313760921088459e+00 4.601553706923318110e+00 4.601162150520604399e+00 4.600967293942098024e+00 4.600868742405623379e+00 4.600817032769050741e+00 4.600788809583909789e+00 4.600772881044385088e+00 4.600763663246405955e+00 4.600758235655917794e+00 4.600755003069660454e+00 4.600753063697132106e+00 4.600751894850366952e+00 -7.447699411337717693e-03 -1.357928906120155210e-02 -1.929398420674504483e-02 -3.516150543393223304e-02 -5.469935055137910285e-02 -9.088696466409416919e-02 -1.492179338346671658e-01 -2.411893445461513741e-01 -3.951624393204746233e-01 -6.411107989338105106e-01 -1.023867604563028166e+00 -1.593889125646351435e+00 -2.351464330252804658e+00 -3.132165187918932059e+00 -3.544759235646078199e+00 -3.285323866826193484e+00 -2.552507516797692055e+00 -1.765310604718423271e+00 -1.145597633125074344e+00 -7.199464691526277216e-01 -4.452399206097832907e-01 -2.730915713755375229e-01 -1.667669020444520200e-01 -1.015901456961144506e-01 -6.179976398677982513e-02 -3.756373870324429542e-02 -2.282134542796762297e-02 -1.386081373632943453e-02 -8.417069073631384957e-03
4.609578129108632183e+00 4.609576787407500653e+00 4.609575528898471219e+00 4.609571993403840828e+00 4.609567556478729955e+00 4.609559092953441350e+00 4.609544773939783013e+00 4.609520480901230677e+00 4.609475019394746020e+00 4.609389518281778564e+00 4.609222763959984981e+00 4.608887330453770304e+00 4.608225779389353072e+00 4.607047924021300034e+00 4.605356267095577216e+00 4.603591572509588836e+00 4.602272036145041767e+00 4.601500546738154007e+00 4.601102834805469222e+00 4.600904786174708327e+00 4.600804562237260420e+00 4.600751949516550532e+00 4.600723222048928918e+00 4.600707003683267793e+00 4.600697615645339411e+00 4.600692086526110280e+00 4.600688792774297653e+00 4.600686816312645533e+00 4.600685624883931624e+00 -7.580303764856161954e-03 -1.381798296535972741e-02 -1.963056011872785570e-02 -3.576683560222281011e-02 -5.563172769632292874e-02 -9.241813816161753570e-02 -1.517021766654341741e-01 -2.451565946521970796e-01 -4.015762266846673034e-01 -6.513661832581988387e-01 -1.039978696492776189e+00 -1.618491433253964606e+00 -2.386960102316999510e+00 -3.178384460149492607e+00 -3.596262046441490945e+00 -3.333030908999444986e+00 -2.590042280649691886e+00 -1.791735412614704037e+00 -1.163053300059029960e+00 -7.310955662786351450e-01 -4.522368755689469277e-01 -2.774417393183184477e-01 -1.694574889371184001e-01 -1.032493117474798661e-01 -6.282107128349681546e-02 -3.819171568542777812e-02 -2.320719965280081121e-02 -1.409778598530164045e-02 -8.562557230576219730e-03
4.609616388706850643e+00 4.609615020439884248e+00 4.609613737553257984e+00 4.609610135274524900e+00 4.609605616819433926e+00 4.609597002245421571e+00 4.609582436563842478e+00 4.609557742336003017e+00 4.609511569897951411e+00 4.609424825252042446e+00 4.609255866773976251e+00 4.608916521424084145e+00 4.608248392804355831e+00 4.607060797541556951e+00 4.605357166163763338e+00 4.603580343857336388e+00 4.602250588351903815e+00 4.601471941769582408e+00 4.601069862049951276e+00 4.600869320544246577e+00 4.600767695000914870e+00 4.600714285379145174e+00 4.600685095698969107e+00 4.600668603928419031e+00 4.600659051580415770e+00 4.600653422569473960e+00 4.600650067610800420e+00 4.600648053455315356e+00 4.600646838740289901e+00 -7.693337573008072160e-03 -1.401640493671232369e-02 -1.990609423030267541e-02 -3.624896962157268115e-02 -5.635865105151306037e-02 -9.358125242732470705e-02 -1.535384497759707256e-01 -2.480058035731358690e-01 -4.060327997171812031e-01 -6.582300669775171809e-01 -1.050298255005942316e+00 -1.633431750645481184e+00 -2.407195799412555459e+00 -3.203123649457276123e+00 -3.622929768421719210e+00 -3.358310687495118518e+00 -2.611204043648660544e+00 -1.807667804725479055e+00 -1.174201338714751630e+00 -7.385601683809591700e-01 -4.571105700205573830e-01 -2.805776534012405787e-01 -1.714575541347478915e-01 -1.045178246287660623e-01 -6.362258523001898536e-02 -3.869679918350656112e-02 -2.352484111554925886e-02 -1.429722693672737244e-02 -8.687615570341858037e-03
4.609627170872152568e+00 4.609625777021777893e+00 4.609624470966032561e+00 4.609620806197134435e+00 4.609616212805320856e+00 4.609607462113626042e+00 4.609592679688401695e+00 4.609567644079295867e+00 4.609520893325367297e+00 4.609433202700620846e+00 4.609262732739989765e+00 4.608921129190551191e+00 4.608250236090372987e+00 4.607060604661252334e+00 4.605356918984975678e+00 4.603580431465435829e+00 4.602249127947417584e+00 4.601467786561332929e+00 4.601063299598439293e+00 4.600861083654498529e+00 4.600758401302421419e+00 4.600704345457718780e+00 4.600674762327438216e+00 4.600658029706329977e+00 4.600648328817877442e+00 4.600642607599499279e+00 4.600639195129505588e+00 4.600637144992719918e+00 4.600635907726818630e+00 -7.781991173825922661e-03 -1.416648523413871832e-02 -2.010971203323689421e-02 -3.658996572344138526e-02 -5.685440889765974032e-02 -9.433789528034282335e-02 -1.546708420724662858e-01 -2.496583216801988581e-01 -4.084243508768770625e-01 -6.615642355804580710e-01 -1.054669929001873285e+00 -1.638578480590039632e+00 -2.412151377411181574e+00 -3.206548477873916170e+00 -3.625007365708095453e+00 -3.361229874910886206e+00 -2.615815656988746074e+00 -1.812819260741333371e+00 -1.178760149080340769e+00 -7.421129028158526264e-01 -4.596932174075085142e-01 -2.823813467056000004e-01 -1.726865064896311586e-01 -1.053416402597205093e-01 -6.416852933578209850e-02 -3.905553061906907181e-02 -2.375900161503223876e-02 -1.444925838882421716e-02 -8.785884813336706026e-03
4.609610121741253508e+00 4.609608704432280213e+00 4.609607377465604117e+00 4.609603657376839081e+00 4.609598999148476928e+00 4.609590133744888796e+00 4.609575174998617797e+00 4.609549874673896319e+00 4.609502707406552879e+00 4.609414417298911104e+00 4.609243208847135342e+00 4.608901123597634708e+00 4.608231428762146642e+00 4.607047552767466136e+00 4.605355652412445266e+00 4.603591814737115762e+00 4.602267609790811953e+00 4.601488116192692601e+00 4.601083276457435645e+00 4.600880274846354645e+00 4.600776926007497991e+00 4.600722402651031828e+00 4.600692511872928492e+00 4.600675581320725627e+00 4.600665753996124430e+00 4.600659952144593667e+00 4.600656488256261056e+00 4.600654405331627395e+00 4.600653147166105406e+00 -7.842131229628457323e-03 -1.426114135029315708e-02 -2.023173929040458785e-02 -3.677344406028601465e-02 -5.709500741533651141e-02 -9.465115323263686986e-02 -1.550437258714155164e-01 -2.500325235859071071e-01 -4.086323327062058031e-01 -6.612035725104347117e-01 -1.052879767538902334e+00 -1.633690607454182597e+00 -2.401630203879276060e+00 -3.188611238454308161e+00 -3.602594529557156644e+00 -3.341862716455096471e+00 -2.603821578022053274e+00 -1.807052050817681499e+00 -1.176579539425472554e+00 -7.416257287304777179e-01 -4.598871935257698995e-01 -2.827826718399931716e-01 -1.730956837962069617e-01 -1.056877621786233290e-01 -6.443688305602328359e-02 -3.925338668306162238e-02 -2.390018994380743375e-02 -1.454772339862252586e-02 -8.853395426693541626e-03
4.609565868639045938e+00 4.609564428452002538e+00 4.609563081454068012e+00 4.609559309555421258e+00 4.609554592271527973e+00 4.609545625834128302e+00 4.609530519073385513e+00 4.609505011886937176e+00 4.609457558446733216e+00 4.609368964371956423e+00 4.609197709073000304e+00 4.608856794725369355e+00 4.608192096644538438e+00 4.607021605106951689e+00 4.605353235149798330e+00 4.603614329434960517e+00 4.602305818779417024e+00 4.601532628183892193e+00 4.601129401470565483e+00 4.600926434658510367e+00 4.600822763215376199e+00 4.600767921057411947e+00 4.600737789382092657e+00 4.600720691754235148e+00 4.600710752441765194e+00 4.600704876657389697e+00 4.600701364332765664e+00 4.600699249824867998e+00 4.600697971138528963e+00 -7.878952131696080954e-03 -1.430907598124007453e-02 -2.028391818871011845e-02 -3.681890705008668968e-02 -5.710865983163949250e-02 -9.456390540960603330e-02 -1.547211380697964545e-01 -2.492219076468764893e-01 -4.067926672609028516e-01 -6.573396843899009800e-01 -1.045184963246446941e+00 -1.619086553744434998e+00 -2.375975333824447588e+00 -3.149611908602457433e+00 -3.555908921886176799e+00 -3.300388836855625119e+00 -2.575417069605006493e+00 -1.790570668604076099e+00 -1.167844112467188777e+00 -7.372474372794117770e-01 -4.578042290887971433e-01 -2.818619598660986325e-01 -1.727412652000139270e-01 -1.055947575206530736e-01 -6.445377845421111640e-02 -3.930790257723794368e-02 -2.396008430852797355e-02 -1.460035249667848527e-02 -8.895239058388241388e-03
4.609495145448793352e+00 4.609493680239991953e+00 4.609492311670472908e+00 4.609488485086131959e+00 4.609483707051206025e+00 4.609474640009148416e+00 4.609459393049519349e+00 4.609433705644096158e+00 4.609386045673520726e+00 4.609297364733432545e+00 4.609126638368473472e+00 4.608788393848641363e+00 4.608132339144012768e+00 4.606982806714137624e+00 4.605349796395471706e+00 4.603648162188845205e+00 4.602363817621406561e+00 4.601601154043995834e+00 4.601201290437487934e+00 4.600999022973515373e+00 4.600895271179409107e+00 4.600840195073498506e+00 4.600809849440843813e+00 4.600792590694704920e+00 4.600782538176988012e+00 4.600776585248278039e+00 4.600773021172250843e+00 4.600770872274543954e+00 4.600769570887702997e+00 -7.900967430011385934e-03 -1.432431878449211098e-02 -2.028497033729669344e-02 -3.675677757927257872e-02 -5.693854654541816857e-02 -9.414009169777605435e-02 -1.537956348201979240e-01 -2.473565684156890931e-01 -4.030849931246924811e-01 -6.502084682018047790e-01 -1.031870436030204452e+00 -1.595062175134589477e+00 -2.335414625505923158e+00 -3.089645655052311035e+00 -3.484991918392555288e+00 -3.236983366953828156e+00 -2.530960048020654440e+00 -1.763807438003874850e+00 -1.152953574894959976e+00 -7.292994074265553017e-01 -4.536837898187507934e-01 -2.797899827464570555e-01 -1.717417940841696467e-01 -1.051434721292694302e-01 -6.427367654380113093e-02 -3.925543439027077974e-02 -2.396278561971759008e-02 -1.462303320844146430e-02 -8.921840409957575158e-03
4.609504958808096298e+00 4.609503647043319496e+00 4.609502416384543722e+00 4.609498958418884129e+00 4.609494617857748722e+00 4.609486336379776006e+00 4.609472321968055120e+00 4.609448539289818569e+00 4.609404018253429491e+00 4.609320250996215229e+00 4.609156791095752048e+00 4.608827758381182527e+00 4.608178263155020105e+00 4.607020660587816785e+00 4.605356327868748600e+00 4.603618846358976668e+00 4.602319434792915054e+00 4.601559975779202283e+00 4.601168713719851588e+00 4.600974016998571337e+00 4.600875557053359266e+00 4.600823901306692498e+00 4.600795710311348152e+00 4.600779801190165941e+00 4.600770595186274292e+00 4.600765174792791790e+00 4.600761946612250242e+00 4.600760009942332474e+00 4.600758842755633182e+00 -7.427589142247829901e-03 -1.354296503192186328e-02 -1.924266092051422211e-02 -3.506888128717005476e-02 -5.455632519786445672e-02 -9.065143207778686429e-02 -1.488348518995974701e-01 -2.405764092156909562e-01 -3.941706151462135432e-01 -6.395271044354056134e-01 -1.021395442855074887e+00 -1.590179796714831006e+00 -2.346331761031321683e+00 -3.126042749641155361e+00 -3.538890442948176673e+00 -3.280827055301402506e+00 -2.549507697726816069e+00 -1.763405005214504495e+00 -1.144400743460375347e+00 -7.191975285789383721e-01 -4.447726810575730605e-01 -2.728008324255781769e-01 -1.665863602071787630e-01 -1.014782040238927791e-01 -6.173043431329899855e-02 -3.752083603994157968e-02 -2.279481343907089480e-02 -1.384441420129116015e-02 -8.406936821062326037e-03
4.609593230577285539e+00 4.609591892417141956e+00 4.609590636966554911e+00 4.609587109245314451e+00 4.609582680989284142e+00 4.609574231907542341e+00 4.609559933245757080e+00 4.609535666901559026e+00 4.609490237398109258e+00 4.609404753896897411e+00 4.609237930257257254e+00 4.608902099403277219e+00 4.608239153918395559e+00 4.607057610748364063e+00 4.605359089158826968e+00 4.603586328294048791e+00 4.602260869363347773e+00 4.601486344458216138e+00 4.601087374139313013e+00 4.600888857560100575e+00 4.600788470530495999e+00 4.600735805239536624e+00 4.600707063847133682e+00 4.600690844386531531e+00 4.600681458954715808e+00 4.600675933011650010e+00 4.600672642030453119e+00 4.600670667723150586e+00 4.600669477877306512e+00 -7.578809308770874040e-03 -1.381905540737275381e-02 -1.963525100800156062e-02 -3.578530800465472977e-02 -5.567195312967425369e-02 -9.250725882479754469e-02 -1.518851700089159096e-01 -2.455121881123084882e-01 -4.022663550223192774e-01 -6.526754205733651393e-01 -1.042412095290567331e+00 -1.622911568916163505e+00 -2.394590865362403953e+00 -3.190150864984974355e+00 -3.611049199833346712e+00 -3.347231598928658958e+00 -2.600766313606636793e+00 -1.798686774186345927e+00 -1.167222000400601756e+00 -7.335059474900421650e-01 -4.536054327229321892e-01 -2.782101726627962957e-01 -1.698851021351041879e-01 -1.034851299407040098e-01 -6.294978986221837214e-02 -3.826110473680140178e-02 -2.324402060951298241e-02 -1.411692493633566296e-02 -8.572227305980150910e-03
