-4.251189317138859280e-03 -4.249898955465347683e-03 -4.248688499622232939e-03 -4.245287683626308706e-03 -4.241019364629394772e-03 -4.232876689552966809e-03 -4.219099052062524891e-03 -4.195721780080319263e-03 -4.151967887732865847e-03 -4.069663577319637682e-03 -3.909106337081524885e-03 -3.586037158026300631e-03 -2.948604660267584165e-03 -1.814090410365842843e-03 -1.823113104926221695e-04 1.520681440664084505e-03 2.794298336195488730e-03 3.538862693734046161e-03 3.921591054046658087e-03 4.112613262978292994e-03 4.209249967173533946e-03 4.259964967050500206e-03 4.287649634670209764e-03 4.303276259644661650e-03 4.312320341956166203e-03 4.317646179329059919e-03 4.320818462680620087e-03 4.322721831066189679e-03 4.323869081852116381e-03 2.739768131706459345e-02 2.630431697468225971e-02 2.050208815606555796e-02 1.784354186567227787e-02 8.678092964958923627e-03 1.551590550966097659e-05 -1.196830769637310943e-02 -2.992114479818505646e-02 -4.548528073894386736e-02 -5.533514348707557762e-02 -4.351323614610658197e-02 2.292540290687150595e-02 1.748419312428093342e-01 -9.557166213956991285e-02 -2.880916210026951418e-02 -9.113088672273006452e-02 1.917577696896222150e-01 1.861665320896088716e-02 -5.982701434399539941e-02 -7.507513828015854873e-02 -6.244983723783792406e-02 -4.199329013762664875e-02 -2.266593865964844356e-02 -7.330486594063517769e-03 4.276271421764787917e-03 1.292347182131505998e-02 1.927365410223671680e-02 2.359013831932408115e-02 2.655344650567540571e-02
-4.342497808966783168e-03 -4.341182188319692159e-03 -4.339947930690257749e-03 -4.336479901173362350e-03 -4.332126755008047780e-03 -4.323821311098541287e-03 -4.309766334152698164e-03 -4.285914636374066333e-03 -4.241263829726449330e-03 -4.157251535985118096e-03 -3.993314981437734446e-03 -3.663342295252114411e-03 -3.012093232428902922e-03 -1.852720435309151981e-03 -1.851838278019712902e-04 1.554729048971026373e-03 2.855425066503158860e-03 3.615479064273507959e-03 4.006035465486945668e-03 4.200892043993320613e-03 4.299443580467965376e-03 4.351153217040604204e-03 4.379376402181556216e-03 4.395304941706257296e-03 4.404522739685390320e-03 4.409950330173550981e-03 4.413182916430891112e-03 4.415122288959238972e-03 4.416291135724392802e-03 2.424769941133771839e-02 2.307928906120155360e-02 1.709398420674504426e-02 1.466150543393223218e-02 5.399350551379106244e-03 -3.213035335905833900e-03 -1.528206616533284157e-02 -3.341065545384863666e-02 -4.883756067952538249e-02 -5.778920106618945507e-02 -4.423239543697188303e-02 2.568912564635139617e-02 1.836643302528044863e-01 -1.004348120810680811e-01 -3.094076435392167923e-02 -9.637613317380644418e-02 2.008075167976919317e-01 2.141060471842326507e-02 -6.100236687492555099e-02 -7.795353084737233207e-02 -6.606007939021668607e-02 -4.580842862446249386e-02 -2.623309795554798485e-02 -1.070985430388554649e-02 9.997639867798252533e-04 9.563738703244294842e-03 1.592134542796762309e-02 2.036081373632943337e-02 2.331706907363138501e-02
-4.407943120540380733e-03 -4.406601419408850973e-03 -4.405342910379417276e-03 -4.401807415749026120e-03 -4.397370490638152773e-03 -4.388906965349548273e-03 -4.374587951691211174e-03 -4.350294913138874620e-03 -4.304833406654218209e-03 -4.219332293686761659e-03 -4.052577971893178699e-03 -3.717144465678501319e-03 -3.055593401261269548e-03 -1.878738033708415855e-03 -1.870811079855982939e-04 1.577613478002781733e-03 2.897149842549850973e-03 3.668639249437610772e-03 4.065351180622123195e-03 4.263399811383017379e-03 4.363623748830924853e-03 4.416236469540812948e-03 4.444963937162427214e-03 4.461182302823551993e-03 4.470570340751933713e-03 4.476099459981064399e-03 4.479393211793691876e-03 4.481369673445811941e-03 4.482561102159721145e-03 2.088030376485616041e-02 1.971798296535972814e-02 1.363056011872785557e-02 1.116683560222280977e-02 2.131727696322929799e-03 -6.381861838382463237e-03 -1.859782333456583281e-02 -3.654340534780292638e-02 -5.142377331533271034e-02 -5.953381674180113770e-02 -4.442130350722384158e-02 2.819143325396455957e-02 1.902601023169996353e-01 -1.036155398505074210e-01 -3.363795355850918156e-02 -9.996909100055484387e-02 2.074422806496918348e-01 2.393541261470399917e-02 -6.134669994096997314e-02 -7.990443372136490918e-02 -6.876312443105309091e-02 -4.895826068168157574e-02 -2.964251106288159909e-02 -1.405068825252013542e-02 -2.278928716503189622e-03 6.091715685427781524e-03 1.240719965280081064e-02 1.699778598530164025e-02 1.996255723057622014e-02
-4.446202718758840433e-03 -4.444834451792445407e-03 -4.443551565166181661e-03 -4.439949286433098052e-03 -4.435430831342124236e-03 -4.426816257329768689e-03 -4.412250575750675807e-03 -4.387556347911214516e-03 -4.341383909859608536e-03 -4.254639263950643624e-03 -4.085680785884449051e-03 -3.746335435992342866e-03 -3.078206816264028589e-03 -1.891611553965333314e-03 -1.879801761717203590e-04 1.588842130255230245e-03 2.918597635687802949e-03 3.697244218009210215e-03 4.098323936140069179e-03 4.298865441844768043e-03 4.400490985176475078e-03 4.453900606946170626e-03 4.483090287122237783e-03 4.499582057672313340e-03 4.509134405675574442e-03 4.514763416617384451e-03 4.518118375290924860e-03 4.520132530775988755e-03 4.521347245801443648e-03 1.729333757300807045e-02 1.621640493671232253e-02 1.020609423030267512e-02 7.948969621572682387e-03 -1.241348948486938053e-03 -9.718747572675295876e-03 -2.146155022402926327e-02 -3.889419642686411938e-02 -5.326720028281878294e-02 -6.046993302248282465e-02 -4.400174499405773432e-02 3.043175064548120368e-02 1.943957994125553590e-01 -1.054763505427240844e-01 -3.617023157828080926e-02 -1.021893125048816131e-01 2.115040436486603781e-01 2.616780472547897141e-02 -6.089866128524845657e-02 -8.073983161904085826e-02 -7.058942997944256392e-02 -5.142234659875943859e-02 -3.254244586525209537e-02 -1.728217537123394321e-02 -5.677414769981015130e-03 2.796799183506559761e-03 9.024841115549258122e-03 1.339722693672737268e-02 1.638761557034185828e-02
-4.456984884060766205e-03 -4.455591033686090441e-03 -4.454284977940758949e-03 -4.450620209042632780e-03 -4.446026817229054018e-03 -4.437276125534239668e-03 -4.422493700309892972e-03 -4.397458091204065056e-03 -4.350707337275494524e-03 -4.263016712529044128e-03 -4.092546751897963020e-03 -3.750943202459389170e-03 -3.080050102281184365e-03 -1.891418673660716365e-03 -1.877329973840602406e-04 1.588754522155788607e-03 2.920058040174033920e-03 3.701399426258689118e-03 4.104886387652051383e-03 4.307102331592815858e-03 4.409784683669926153e-03 4.463840528372564620e-03 4.493423658653128427e-03 4.510156279761368125e-03 4.519857168213903265e-03 4.525578386592066238e-03 4.528990856585757285e-03 4.531040993371426850e-03 4.532278259272715104e-03 1.388199117382592218e-02 1.276648523413871812e-02 6.809712033236894890e-03 4.589965723441384593e-03 -4.545591102340262868e-03 -1.266210471965717455e-02 -2.392915792753372295e-02 -4.084167831980112240e-02 -5.437564912312292664e-02 -6.063576441954188212e-02 -4.303007099812661274e-02 3.227848059003957104e-02 1.964513774111815714e-01 -1.063515221260837862e-01 -3.819263429190433712e-02 -1.034701250891139068e-01 2.133156569887462162e-01 2.811926074133341835e-02 -5.963985091965917640e-02 -8.068709718414734944e-02 -7.160678259249148025e-02 -5.321865329440000902e-02 -3.491349351036884818e-02 -2.025835974027948017e-02 -9.031470664217902677e-03 -5.444693809309314458e-04 5.659001615032237253e-03 1.004925838882421776e-02 1.298588481333670663e-02
-4.439935753161705634e-03 -4.438518444188410683e-03 -4.437191477512314464e-03 -4.433471388747278752e-03 -4.428813160385125514e-03 -4.419947756796993588e-03 -4.404989010525994786e-03 -4.379688685804516979e-03 -4.332521418461077189e-03 -4.244231310819301939e-03 -4.073022859043540223e-03 -3.730937609542905875e-03 -3.061242774054839799e-03 -1.878366779874518500e-03 -1.864664248536485047e-04 1.577371250475856357e-03 2.901576196779664940e-03 3.681069794899016756e-03 4.084909528655700228e-03 4.287911139736699795e-03 4.391259978593353708e-03 4.445783335059516617e-03 4.475674113162853018e-03 4.492604665365718120e-03 4.502431989966915182e-03 4.508233841497677474e-03 4.511697729830288495e-03 4.513780654463950270e-03 4.515038819985939256e-03 1.024213122962845668e-02 9.261141350293156105e-03 3.331739290404589493e-03 1.173444060286014945e-03 -7.604992584663482214e-03 -1.524884676736312783e-02 -2.625627412858447252e-02 -4.246747641409287510e-02 -5.496766729379420902e-02 -5.999642748956524052e-02 -4.152023246109770582e-02 3.399060745418269747e-02 1.962302038792760328e-01 -1.062887615456920010e-01 -3.950547044284347109e-02 -1.038372835449035136e-01 2.127215780220534924e-01 2.975205081768139692e-02 -5.762046057452741010e-02 -7.957427126952232310e-02 -7.161280647423007295e-02 -5.431732816000683917e-02 -3.700431620379304731e-02 -2.271223782137665737e-02 -1.196311694397671210e-02 -3.846613316938377047e-03 2.300189943807432608e-03 6.547723398622525698e-03 9.353395426693542070e-03
-4.395682650954135795e-03 -4.394242463910735808e-03 -4.392895465976209834e-03 -4.389123567329455966e-03 -4.384406283436170781e-03 -4.375439846036499603e-03 -4.360333085293710553e-03 -4.334825898845373615e-03 -4.287372458641414141e-03 -4.198778383864620878e-03 -4.027523084908501971e-03 -3.686608737277552450e-03 -3.021910656446635812e-03 -1.852419119360071420e-03 -1.840491622067119692e-04 1.554856552631100897e-03 2.863367208174594225e-03 3.636557803699425051e-03 4.038784515525861707e-03 4.241751327580978170e-03 4.345422770715146044e-03 4.400264928679398224e-03 4.430396603998687510e-03 4.447494231856197189e-03 4.457433544326150354e-03 4.463309328701647871e-03 4.466821653325681041e-03 4.468936161223346915e-03 4.470214847562381522e-03 6.278952131696081095e-03 5.409075981240074604e-03 -3.160818112898818033e-04 -1.981092949913311474e-03 -1.029134016836050908e-02 -1.773609459039396374e-02 -2.807886193020353582e-02 -4.337809235312353739e-02 -5.480733273909715875e-02 -5.866031561009898976e-02 -3.941503675355306768e-02 3.518655374443491191e-02 1.938753338244474378e-01 -1.050880913975427156e-01 -4.039107811382303126e-02 -1.032111631443748401e-01 2.097170696050065786e-01 3.137066860407600188e-02 -5.495588753281133165e-02 -7.755256272058819178e-02 -7.089577091120280450e-02 -5.483804013390136678e-02 -3.845873479998607181e-02 -2.490524247934693125e-02 -1.444622154578888151e-02 -6.892097422762054337e-03 -1.339915691472026021e-03 2.700352496678484412e-03 5.395239058388241749e-03
-4.324959460701549574e-03 -4.323494251900150687e-03 -4.322125682381106060e-03 -4.318299098040156991e-03 -4.313521063114222898e-03 -4.304454021056614010e-03 -4.289207061427546819e-03 -4.263519656004355340e-03 -4.215859685428924308e-03 -4.127178745340742694e-03 -3.956452380381669798e-03 -3.618207860549560451e-03 -2.962153155920965730e-03 -1.813620726546005812e-03 -1.806104078800885304e-04 1.521023798746412581e-03 2.805368366185057027e-03 3.568031943595784128e-03 3.966895548603410759e-03 4.169163012575971550e-03 4.272914806682237554e-03 4.327990912592838413e-03 4.358336545247532001e-03 4.375595291386424890e-03 4.385647809103332406e-03 4.391600737813305955e-03 4.395164813840501949e-03 4.397313711547390369e-03 4.398615098388347633e-03 2.500967430011385648e-03 1.724318784492110887e-03 -3.615029662703307667e-03 -5.043222420727418165e-03 -1.286145345458183237e-02 -1.965990830222394403e-02 -2.930436517980208877e-02 -4.364343158431088776e-02 -5.381500687530749172e-02 -5.649153179819521586e-02 -3.682956396979553126e-02 3.596217513458954684e-02 1.890146255059232949e-01 -1.020543449476889464e-01 -4.190808160744463606e-02 -1.005166330461717550e-01 2.040600480206542500e-01 3.240743800387480000e-02 -5.164642510503991701e-02 -7.450059257344465724e-02 -6.911621018124924909e-02 -5.451001725354293059e-02 -3.935820591583036321e-02 -2.655652787073058130e-02 -1.682632345619887448e-02 -9.844565609729218070e-03 -4.537214380282410947e-03 -8.769667915585355883e-04 1.721840409957575355e-03
-4.334772820004495486e-03 -4.333461055227694203e-03 -4.332230396451919319e-03 -4.328772430792326986e-03 -4.324431869656919503e-03 -4.316150391684203669e-03 -4.302135979963317425e-03 -4.278353301726767199e-03 -4.233832265337689194e-03 -4.150065008123426935e-03 -3.986605107660246006e-03 -3.657572393090724461e-03 -3.008077166928302404e-03 -1.851474600225166967e-03 -1.871418811569824925e-04 1.550339628614949561e-03 2.849751194676564126e-03 3.609210208389335151e-03 3.999472266239756379e-03 4.194168987520008329e-03 4.292628932732078795e-03 4.344284679398846549e-03 4.372475674743192542e-03 4.388384795925404092e-03 4.397590799817052698e-03 4.403011193299555259e-03 4.406239373841103202e-03 4.408176043758871288e-03 4.409343230458162566e-03 2.672758914224783108e-02 2.554296503192186180e-02 1.964266092051422316e-02 1.706888128717005612e-02 7.556325197864456611e-03 -1.448567922213137016e-03 -1.376514810040252446e-02 -3.192359078430906383e-02 -4.752938485378643829e-02 -5.707289556459438362e-02 -4.460455714492517210e-02 2.387979671483098087e-02 1.823317610313215376e-01 -9.985725035884485123e-02 -2.960955705182310993e-02 -9.567294469859755068e-02 1.999076977268159361e-01 1.930500521450451146e-02 -6.149925653962462491e-02 -7.740247142106160272e-02 -6.482731894242699244e-02 -4.419916757442182709e-02 -2.481363979282122378e-02 -9.021795976107221948e-03 2.930434313299000448e-03 1.202083603994158131e-02 1.849481343907089653e-02 2.284441420129115774e-02 2.580693682106232484e-02
-4.423044589193736442e-03 -4.421706429050153986e-03 -4.420450978463108527e-03 -4.416923257222649113e-03 -4.412495001192340283e-03 -4.404045919450538804e-03 -4.389747257665277402e-03 -4.365480913467223445e-03 -4.320051410017455851e-03 -4.234567908805608738e-03 -4.067744269165451954e-03 -3.731913415185417193e-03 -3.068967930303756475e-03 -1.888424760772444699e-03 -1.899031712353504986e-04 1.582857693542827349e-03 2.908316624243845183e-03 3.682841529375480150e-03 4.080811846778331642e-03 4.279328425990769347e-03 4.379715455595345475e-03 4.432380746554720474e-03 4.461122138957662742e-03 4.477341599559814256e-03 4.486727031375536967e-03 4.492252974441335311e-03 4.495543955638225952e-03 4.497518262940758405e-03 4.498708108784832405e-03 2.367880930877087203e-02 2.251905540737275321e-02 1.633525100800155977e-02 1.378530800465473105e-02 4.271953129674252447e-03 -4.592741175202461057e-03 -1.691482999108409602e-02 -3.518781188769151691e-02 -5.073364497768073633e-02 -5.952457942663491597e-02 -4.528790470943255819e-02 2.651156891616346378e-02 1.908908653624039609e-01 -1.042491350150256402e-01 -3.225080016665327065e-02 -1.003684010713410402e-01 2.085663136066369105e-01 2.208677418634596989e-02 -6.257799959939824852e-02 -8.029405250995780285e-02 -6.839456727706783035e-02 -4.788982733720370533e-02 -2.821489786489581042e-02 -1.231487005929599032e-02 -3.502101377816230210e-04 8.561104736801401077e-03 1.514402060951298284e-02 1.971692493633566204e-02 2.267222730598015060e-02
-4.486418869674047016e-03 -4.485055162797735306e-03 -4.483775966238390254e-03 -4.480182215298000870e-03 -4.475672003493080808e-03 -4.467068363240400686e-03 -4.452511719642338051e-03 -4.427814500182591928e-03 -4.381594336009264623e-03 -4.294660755313373102e-03 -4.125097244047637446e-03 -3.783967121236742059e-03 -3.111046403409645222e-03 -1.913609258584969552e-03 -1.918025776745935218e-04 1.604903036722227228e-03 2.948612529608318766e-03 3.734248520465222043e-03 4.138215612637274887e-03 4.339848285577652121e-03 4.441870413311121979e-03 4.495419644385378888e-03 4.524655048608217101e-03 4.541158620333440865e-03 4.550711025942177912e-03 4.556336597003607380e-03 4.559687624585251342e-03 4.561698357189669650e-03 4.562910389475760553e-03 2.020807306262119990e-02 1.905159304290289513e-02 1.286302519677568097e-02 1.027442644495663374e-02 8.789121102421998399e-04 -7.804184680713879829e-03 -2.010117946491785101e-02 -3.833566164555618494e-02 -5.331016302656854666e-02 -6.118077661695953129e-02 -4.537885777198202852e-02 2.902618553333002893e-02 1.973195265147165145e-01 -1.075782543437968641e-01 -3.456994553439285411e-02 -1.041106254230252937e-01 2.151359572814870447e-01 2.442790579757692093e-02 -6.281997002523875828e-02 -8.205236121157033491e-02 -7.098500380407413157e-02 -5.105313719131204797e-02 -3.149279023176543291e-02 -1.569694909761849833e-02 -3.653717148158361350e-03 5.074162649119619284e-03 1.162090884576878411e-02 1.624851035229576968e-02 1.931447965154611465e-02
